Canonical Ids,Sub Category,Title,URL,Readers
ca85e920-6d02-11df-a2b2-0026b95e3eb7,Animal Behavior,Coping styles in animals: current status in behavior and stress-physiology.,coping-styles-in-animals-current-status-in-behavior-and-stressphysiology,11
9fc17300-6d0a-11df-a2b2-0026b95e3eb7,Genetics,"Copy number variation in human health, disease, and evolution.",copy-number-variation-in-human-health-disease-and-evolution,17
4dd81db0-6d04-11df-afb8-0026b95d30b2,Marine Biology,Coral bleaching: causes and consequences,coral-bleaching-causes-and-consequences,14
7c60fc90-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,Coral bleaching: interpretation of thermal tolerance limits and thermal thresholds in tropical corals,coral-bleaching-interpretation-of-thermal-tolerance-limits-and-thermal-thresholds-in-tropical-corals,15
4a5fcd90-6d09-11df-afb8-0026b95d30b2,Marine Biology,Coral bleaching: the role of the host.,coral-bleaching-role-host,14
ad2e8200-6d03-11df-a2b2-0026b95e3eb7,Marine Biology,Coral decline threatens fish biodiversity in marine reserves,coral-decline-threatens-fish-biodiversity-in-marine-reserves,17
c68c90e0-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,Coral reef cascades and the indirect effects of predator removal by exploitation,coral-reef-cascades-and-the-indirect-effects-of-predator-removal-by-exploitation,15
805d7e90-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,Coral reef disturbance and resilience in a human-dominated environment,coral-reef-disturbance-and-resilience-in-a-humandominated-environment,17
c6847a90-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,Coral reef fish larvae settle close to home.,coral-reef-fish-larvae-settle-close-to-home,16
f4d47790-ed91-11df-99a6-0024e8453de6,Marine Biology,Coral Reefs 9,coral-reefs-9-1,15
7c7ebdc0-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,Coral reefs under rapid climate change and ocean acidification.,coral-reefs-under-rapid-climate-change-and-ocean-acidification,18
3310c890-6d0b-11df-afb8-0026b95d30b2,Algology,Coralline algal assemblages in upper Neogene reef and temperate carbonates in Southern Spain,coralline-algal-assemblages-upper-neogene-reef-temperate-carbonates-southern-spain,2
cd2c7f70-6cff-11df-a2b2-0026b95e3eb7,Cellular Biology,Core transcriptional regulatory circuitry in human embryonic stem cells.,core-transcriptional-regulatory-circuitry-in-human-embryonic-stem-cells,18
cd2c7f70-6cff-11df-a2b2-0026b95e3eb7,Molecular Biology,Core transcriptional regulatory circuitry in human embryonic stem cells.,core-transcriptional-regulatory-circuitry-in-human-embryonic-stem-cells,17
dd3dcf40-6cff-11df-a2b2-0026b95e3eb7,Microbiology,Correction: Pathways of Carbon Assimilation and Ammonia Oxidation Suggested by Environmental Genomic Analyses of Marine Crenarchaeota,pathways-of-carbon-assimilation-and-ammonia-oxidation-suggested-by-environmental-genomic-analyses-of-marine-crenarchaeota,13
ed7062b0-6cff-11df-afb8-0026b95d30b2,Soil Sciences,Correlation of Corn and Soybean Grain Yield with Topography and Soil Properties,correlation-of-corn-and-soybean-grain-yield-with-topography-and-soil-properties,2
c2645910-6d03-11df-a2b2-0026b95e3eb7,Veterinary Science,Correlation of surface electromyography of the vastus lateralis muscle in dogs at a walk with joint kinematics and ground reaction forces.,correlation-of-surface-electromyography-of-the-vastus-lateralis-muscle-in-dogs-at-a-walk-with-joint-kinematics-and-ground-reaction-forces,3
3a354a10-6d01-11df-a2b2-0026b95e3eb7,Biometry,Correspondence analysis: a neglected multivariate method,correspondence-analysis-a-neglected-multivariate-method,2
e18db680-6d01-11df-a474-0026b95e3e23,Animal Physiology,Cost and benefits of lizard thermoregulation.,cost-benefits-lizard-thermoregulation,5
6bf36240-f1a3-11df-a785-0024e8453de6,Entomology,COSTA LIMA,costa-lima,7
ed841c50-6d00-11df-a2b2-0026b95e3eb7,Animal Physiology,Costs and consequences of evolutionary temperature adaptation,costs-and-consequences-of-evolutionary-temperature-adaptation,4
72d03700-6d00-11df-a2b2-0026b95e3eb7,Microbiology,Counting the Uncountable: Statistical Approaches to Estimating Microbial Diversity,counting-the-uncountable-statistical-approaches-to-estimating-microbial-diversity,12
85c7dde0-6d00-11df-a2b2-0026b95e3eb7,Embryology,Coupling segmentation to axis formation.,coupling-segmentation-to-axis-formation,5
f58a42a0-839c-11df-aedb-0024e8453de8,Biochemistry,"Covalent histone modifications--miswritten, misinterpreted and mis-erased in human cancers.",covalent-histone-modifications-miswritten-misinterpreted-miserased-human-cancers-18,8
42de3c20-6d0c-11df-a474-0026b95e3e23,Veterinary Science,Cow- and quarter-level risk factors for Streptococcus uberis and Staphylococcus aureus mastitis.,cow-quarterlevel-risk-factors-streptococcus-uberis-staphylococcus-aureus-mastitis,3
0b950380-8048-11df-aedb-0024e8453de8,Animal Physiology,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,4
0b950380-8048-11df-aedb-0024e8453de8,Biochemistry,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,18
0b950380-8048-11df-aedb-0024e8453de8,Bioinformatics,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,29
0b950380-8048-11df-aedb-0024e8453de8,Biometry,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,2
0b950380-8048-11df-aedb-0024e8453de8,Biotechnology,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,25
0b950380-8048-11df-aedb-0024e8453de8,Genetics,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,22
0b950380-8048-11df-aedb-0024e8453de8,Microbiology,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,20
0b950380-8048-11df-aedb-0024e8453de8,Miscellaneous,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,5
0b950380-8048-11df-aedb-0024e8453de8,Molecular Biology,Creation of a bacterial cell controlled by a chemically synthesized genome.,creation-bacterial-cell-controlled-chemically-synthesized-genome-224,47
dada8ae0-6cff-11df-a2b2-0026b95e3eb7,Microbiology,CRISPR provides acquired resistance against viruses in prokaryotes.,crispr-provides-acquired-resistance-against-viruses-in-prokaryotes,12
478d89d0-6d00-11df-a2b2-0026b95e3eb7,Microbiology,CRISPR--a widespread system that provides acquired resistance against phages in bacteria and archaea.,crispra-widespread-system-that-provides-acquired-resistance-against-phages-in-bacteria-and-archaea,12
2285d160-6d0a-11df-a2b2-0026b95e3eb7,Forestry Science,Critical need for new definitions of “forest” and “forest degradation” in global climate change agreements,critical-need-for-new-definitions-of-forest-and-forest-degradation-in-global-climate-change-agreements,3
f287f0a0-6d0a-11df-a2b2-0026b95e3eb7,Neurobiology,Critical period plasticity in local cortical circuits.,critical-period-plasticity-in-local-cortical-circuits-1,26
fa385900-99a3-11df-9d6a-0024e8453de6,Marine Biology,Critical science gaps impede use of no-take fishery reserves.,critical-science-gaps-impede-notake-fishery-reserves,22
17f735c0-6d07-11df-a2b2-0026b95e3eb7,Animal Physiology,Critical thermal limits depend on methodological context.,critical-thermal-limits-depend-on-methodological-context,4
d7b0db80-8082-11df-aedb-0024e8453de8,Animal Physiology,"Critical thermal limits, temperature tolerance and water balance of a sub-Antarctic caterpillar, Pringleophaga marioni (Lepidoptera: Tineidae)",critical-thermal-limits-temperature-tolerance-water-balance-subantarctic-caterpillar-pringleophaga-marioni-lepidoptera-tineidae-13,3
43868a10-6d0c-11df-a2b2-0026b95e3eb7,Agricultural Science,Crop and pasture response to climate change,crop-and-pasture-response-to-climate-change,4
5e5f5ca0-6d0b-11df-a2b2-0026b95e3eb7,Agricultural Science,"Crop Yield Gaps: Their Importance, Magnitudes, and Causes",crop-yield-gaps-their-importance-magnitudes-and-causes,4
c2f2f290-6d05-11df-afb8-0026b95d30b2,Agricultural Science,"CropSyst, a cropping systems simulation model",cropsyst-cropping-systems-simulation-model,6
a31becd0-6d03-11df-a2b2-0026b95e3eb7,Ichthyology,Cross-Cordillera exchange mediated by the Panama Canal increased the species richness of local freshwater fish assemblages.,crosscordillera-exchange-mediated-by-the-panama-canal-increased-the-species-richness-of-local-freshwater-fish-assemblages,8
d8987220-5fba-11e0-8f54-0024e8453de6,Immunology,Cross-dressed dendritic cells drive memory CD8+ T-cell activation after viral infection,crossdressed-dendritic-cells-drive-memory-cd8-tcell-activation-after-viral-infection,14
84e211c0-6d00-11df-a2b2-0026b95e3eb7,Limnology,Crossing the final ecological threshold in high Arctic ponds.,crossing-the-final-ecological-threshold-in-high-arctic-ponds,4
c65972f0-6d01-11df-a2b2-0026b95e3eb7,Immunology,Cross-presentation of viral and self antigens by skin-derived CD103+ dendritic cells.,crosspresentation-of-viral-and-self-antigens-by-skinderived-cd103-dendritic-cells,15
360b9300-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,Crosstalk between small GTPases and polarity proteins in cell polarization.,crosstalk-between-small-gtpases-and-polarity-proteins-in-cell-polarization,17
8c9f16d0-6d03-11df-a2b2-0026b95e3eb7,Miscellaneous,"Crouching tigers, hidden prey: Sumatran tiger and prey populations in a tropical forest landscape",crouching-tigers-hidden-prey-sumatran-tiger-and-prey-populations-in-a-tropical-forest-landscape,3
c9abc7b0-6d00-11df-a2b2-0026b95e3eb7,Limnology,Crustacean species richness in temporary pools: relationships with habitat traits,crustacean-species-richness-in-temporary-pools-relationships-with-habitat-traits,4
311a53f0-6d04-11df-a2b2-0026b95e3eb7,Parasitology,Cryptic speciation among intestinal parasites (Trematoda: Digenea) infecting sympatric host fishes (Sparidae),cryptic-speciation-among-intestinal-parasites-trematoda-digenea-infecting-sympatric-host,2
f44a4f30-6d0c-11df-a2b2-0026b95e3eb7,Biophysics,Crystal structure and mechanism of a calcium-gated potassium channel.,crystal-structure-and-mechanism-of-a-calciumgated-potassium-channel,9
7b4548d0-6d00-11df-a2b2-0026b95e3eb7,Biophysics,Crystal structure of a mammalian voltage-dependent Shaker family K+ channel.,crystal-structure-of-a-mammalian-voltagedependent-shaker-family-k-channel,10
4d53a0e0-6d03-11df-a474-0026b95e3e23,Virology,Crystal structure of glycoprotein B from herpes simplex virus 1.,crystal-structure-glycoprotein-b-herpes-simplex-virus-1,4
9be3d590-6d08-11df-afb8-0026b95d30b2,Microbiology,Cultivation of the ubiquitous SAR11 marine bacterioplankton clade.,cultivation-ubiquitous-sar11-marine-bacterioplankton-clade,12
d8eab6e0-6d01-11df-a2b2-0026b95e3eb7,Animal Behavior,Cultures in chimpanzees.,cultures-in-chimpanzees,10
84ea4f20-6d00-11df-a2b2-0026b95e3eb7,Limnology,Cumulative effects of climate warming and other human activities on freshwaters of Arctic and subarctic North America.,cumulative-effects-of-climate-warming-and-other-human-activities-on-freshwaters-of-arctic-and-subarctic-north-america,4
ea1368a0-8e07-11df-ad3e-0024e8453de8,Soil Sciences,Current methods for measuring microbial biomass C in soil: Potentials and limitations,current-methods-measuring-microbial-biomassc-soil-potentials-limitations-4,2
f13a8180-9dbc-11df-9d6a-0024e8453de6,Food Science and Technology,Current research in meat color,current-research-meat-color-3,4
31061fd0-2347-11e0-ba94-0024e8453de6,Algology,Cyanobacterial dominance in lakes,cyanobacterial-dominance-lakes-veluwemeer-wolderwijd-netherlands,2
74fc3dc0-6d0b-11df-a2b2-0026b95e3eb7,Limnology,Cyanoprokaryote assemblages in eight productive tropical Brazilian waters,cyanoprokaryote-assemblages-in-eight-productive-tropical-brazilian-waters,5
794ef710-6d00-11df-a2b2-0026b95e3eb7,Molecular Biology,Cyclical DNA methylation of a transcriptionally active promoter.,cyclical-dna-methylation-of-a-transcriptionally-active-promoter,13
0c4a9c70-6d03-11df-a2b2-0026b95e3eb7,Embryology,Cyclopia and defective axial patterning in mice lacking Sonic hedgehog gene function.,cyclopia-and-defective-axial-patterning-in-mice-lacking-sonic-hedgehog-gene-function,5
4b5c8140-6d02-11df-a2b2-0026b95e3eb7,Immunology,Cytokine-secreting follicular T cells shape the antibody repertoire.,cytokinesecreting-follicular-t-cells-shape-the-antibody-repertoire,11
15f61c50-6d0c-11df-936c-0026b95e484c,Forestry Science,Daily weather response of balsam fir (Abies balsamea (L.) Mill.) stem radius increment from dendrometer analysis in the boreal forests of Qu�bec (Canada),daily-weather-response-balsam-fir-abies-balsamea-l-mill-stem-radius-increment-dendrometer-analysis-boreal-forests-qubec-canada,4
be4d4d60-6d07-11df-a2b2-0026b95e3eb7,Food Science and Technology,Dairy Chemistry and Biochemistry,acetylene-chemistry-chemistry-biology-and-material-science,3
72064ff0-6d03-11df-a2b2-0026b95e3eb7,Ichthyology,Dams and the fish fauna of the Neotropical region: impacts and management related to diversity and fisheries.,dams-and-the-fish-fauna-of-the-neotropical-region-impacts-and-management-related-to-diversity-and-fisheries,5
de6c83e0-6d02-11df-a2b2-0026b95e3eb7,Botany,Darwin's second 'abominable mystery': Why are there so many angiosperm species?,darwins-second-abominable-mystery-why-are-there-so-many-angiosperm-species,9
d3128f60-0aa7-11e0-9e7a-0024e8453de6,Miscellaneous,Data archiving in ecology and evolution: best practices.,data-archiving-ecology-evolution-best-practices,3
e88501f0-6d01-11df-a2b2-0026b95e3eb7,Biometry,Data cloning: easy maximum likelihood estimation for complex ecological models using Bayesian Markov chain Monte Carlo methods.,data-cloning-easy-maximum-likelihood-estimation-for-complex-ecological-models-using-bayesian-markov-chain-monte-carlo-methods,2
1dbe3930-d860-11df-82d0-0024e8453de6,Bioinformatics,De novo assembly and analysis of RNA-seq data.,novo-assembly-analysis-rnaseq-data,21
331c21f0-6d05-11df-afb8-0026b95d30b2,Bioinformatics,De novo assembly of human genomes with massively parallel short read sequencing.,novo-assembly-human-genomes-massively-parallel-short-read-sequencing,21
ffe6f2b0-6cff-11df-a2b2-0026b95e3eb7,Biophysics,De novo computational design of retro-aldol enzymes.,de-novo-computational-design-of-retroaldol-enzymes,9
125b0d80-6d07-11df-a2b2-0026b95e3eb7,Mycology,"De novo genome sequence assembly of a filamentous fungus using Sanger, 454 and Illumina sequence data",de-novo-genome-sequence-assembly-of-a-filamentous-fungus-using-sanger-454-and-illumina-sequence-data,2
87469930-6d01-11df-a2b2-0026b95e3eb7,Entomology,Death of an order: a comprehensive molecular phylogenetic study confirms that termites are eusocial cockroaches,death-of-an-order-a-comprehensive-molecular-phylogenetic-study-confirms-that-termites-are-eusocial-cockroaches,8
